,cnpj,nome,date,codigo,seg_listagem,setor_econo,index_all,index_ac,index_ca,index_dir,index_et,index_fc,total_assets,mktcap,gross_margin,roa,pe,cap_str,fin_turn,oper_turn,capex,neg
1583,33958695000178,Unipar,2022-12-31,UNIP5,Tradicional,Química,0.6354166666666666,0.42857142857142855,0.5416666666666666,0.75,0.8181818181818182,0.6,6248208000.0,9743957850.1,44.563532526,32.07052326,4.8943408355,62.846355307,43.909132638,84.359473428,230492000.0,0.00025922985157
1584,33958695000178,Unipar,2022-12-31,UNIP6,Tradicional,Química,0.6354166666666666,0.42857142857142855,0.5416666666666666,0.75,0.8181818181818182,0.6,6248208000.0,9743957850.1,44.563532526,32.07052326,4.9105126128,62.846355307,43.909132638,84.359473428,230492000.0,0.10365101246
1595,34274233000102,Vibra,2019-12-31,VBBR3,Novo Mercado,Petróleo e Gas,0.91,0.9444444444444444,0.875,0.9375,0.9166666666666666,0.8888888888888888,25345000000.0,29940500000.0,5.989567352,12.59814559,9.3769182587,61.783389229,22.371965848,31.063133679,88000000.0,0.69331890817
1596,34274233000102,Vibra,2020-12-31,VBBR3,Novo Mercado,Petróleo e Gas,0.93,0.9444444444444444,0.9166666666666666,0.9375,0.9166666666666666,0.9444444444444444,25866000000.0,35031550000.0,6.2725693531,8.5479007191,15.844210764,66.109951287,21.428880089,30.757735381,88000000.0,1.1127013906
1597,34274233000102,Vibra,2021-12-31,VBBR3,Novo Mercado,Petróleo e Gas,0.94,0.9444444444444444,0.9166666666666666,0.9375,0.9583333333333334,0.9444444444444444,28327000000.0,25781450000.0,5.4686445565,13.785434391,6.6021638925,56.906837999,23.958654532,34.219804005,88000000.0,0.75130223456
1598,34274233000102,Vibra,2022-12-31,VBBR3,Novo Mercado,Petróleo e Gas,0.9705882352941176,1.0,0.9583333333333334,1.0,0.9583333333333334,0.9444444444444444,33884000000.0,24130854000.0,5.2650994075,7.3692598276,9.9239471343,63.676071302,22.361174678,32.027760222,88000000.0,0.9655236799
1599,34274233000102,Vibra,2023-12-31,VBBR3,Novo Mercado,Petróleo e Gas,0.9901960784313726,1.0,1.0,1.0,0.9583333333333334,1.0,41110000000.0,17336757200.0,4.1273987853,3.7387496959,11.338665432,69.318900511,17.102012546,27.726707155,88000000.0,0.79360234984
1609,37663076000107,AES Brasil,2021-12-31,AESB3,Novo Mercado,Energia Elétrica,0.8877551020408163,1.0,0.875,0.75,0.9166666666666666,0.8888888888888888,10034488000.0,6660846860.0,94.372093763,8.4510639706,7.7795582798,81.638744299,-4633.0329983,51.2957291,1695296000.0,0.16333154324
1610,37663076000107,AES Brasil,2022-12-31,AESB3,Novo Mercado,Energia Elétrica,0.9183673469387755,1.0,0.9166666666666666,0.75,0.9583333333333334,0.9444444444444444,11846050000.0,5447618899.7,14.744776372,3.5840132365,23.508193347,65.9444625,-10.912981155,67.130875478,1695296000.0,0.088422184291
1615,38456921000136,Infracomm,2022-12-31,IFCM3,Novo Mercado,Comércio,0.8673469387755102,0.9444444444444444,0.8333333333333334,0.9375,0.7727272727272727,0.8888888888888888,2761538000.0,4869489450.0,48.515477092,-1.4147188994,-106.7305053,53.429972718,-416.67104213,326.13498675,64884000.0,0.051121555339
1620,40337136000106,Terrasantapa,2021-12-31,LAND3,Novo Mercado,Outros,0.6595744680851063,0.8333333333333334,0.7916666666666666,0.9375,0.4583333333333333,0.3888888888888889,2909605000.0,566471790.0,23.289246041,-1.9538047261,-9.9069807681,73.029809888,127.20840033,237.71668719,46000.0,0.0046034330915
1621,40337136000106,Terrasantapa,2022-12-31,LAND3,Novo Mercado,Outros,0.648936170212766,0.8333333333333334,0.6666666666666666,0.6875,0.6363636363636364,0.5,1008081000.0,2163182960.0,93.152195805,3.7719191216,31.946788491,30.95158028,111.71199247,111.71199247,46000.0,0.0056151209965
1622,40337136000106,Terrasantapa,2023-12-31,LAND3,Novo Mercado,Outros,0.6808510638297872,0.8333333333333334,0.7083333333333334,0.6875,0.6363636363636364,0.6,974760000.0,2765951250.0,92.852406564,14.071976691,20.166764928,19.371537609,127.09559945,127.09559945,46000.0,0.0045540244691
1623,42150391000170,Braskem,2018-12-31,BRKM3,Nível 1,Química,0.7448979591836735,0.5714285714285714,0.7916666666666666,0.9375,0.8333333333333334,0.55,53341550000.0,34410050659.0,26.105746918,7.7487830781,8.4807881965,89.332237252,39.617663337,91.694648129,1799410000.0,0.0011729459627
1624,42150391000170,Braskem,2018-12-31,BRKM5,Nível 1,Química,0.7448979591836735,0.5714285714285714,0.7916666666666666,0.9375,0.8333333333333334,0.55,53341550000.0,34410050659.0,26.105746918,7.7487830781,8.3579629881,89.332237252,39.617663337,91.694648129,1799410000.0,0.79229071372
1626,42150391000170,Braskem,2019-12-31,BRKM3,Nível 1,Química,0.7959183673469388,0.5714285714285714,0.875,0.9375,0.875,0.65,59193982000.0,36869400977.0,19.986892728,4.9113269656,12.636827332,90.013773698,20.214943551,84.921101899,1799410000.0,0.00098261726966
1627,42150391000170,Braskem,2019-12-31,BRKM5,Nível 1,Química,0.7959183673469388,0.5714285714285714,0.875,0.9375,0.875,0.65,59193982000.0,36869400977.0,19.986892728,4.9113269656,13.156072929,90.013773698,20.214943551,84.921101899,1799410000.0,0.75992364224
1628,42150391000170,Braskem,2019-12-31,BRKM6,Nível 1,Química,0.7959183673469388,0.5714285714285714,0.875,0.9375,0.875,0.65,59193982000.0,36869400977.0,19.986892728,4.9113269656,13.328229223,90.013773698,20.214943551,84.921101899,1799410000.0,6.8658573316e-06
1629,42150391000170,Braskem,2020-12-31,BRKM3,Nível 1,Química,0.7916666666666666,0.5714285714285714,0.75,0.9375,0.875,0.7777777777777778,68129037000.0,24520763284.0,12.697963296,-4.2521854522,-8.9740004694,94.209948983,3.9688800778,75.819837826,1799410000.0,0.0017841003818
1630,42150391000170,Braskem,2020-12-31,BRKM5,Nível 1,Química,0.7916666666666666,0.5714285714285714,0.75,0.9375,0.875,0.7777777777777778,68129037000.0,24520763284.0,12.697963296,-4.2521854522,-8.4931488273,94.209948983,3.9688800778,75.819837826,1799410000.0,0.6557720235
1631,42150391000170,Braskem,2020-12-31,BRKM6,Nível 1,Química,0.7916666666666666,0.5714285714285714,0.75,0.9375,0.875,0.7777777777777778,68129037000.0,24520763284.0,12.697963296,-4.2521854522,-6.8286623737,94.209948983,3.9688800778,75.819837826,1799410000.0,4.8760945349e-06
1632,42150391000170,Braskem,2021-12-31,BRKM3,Nível 1,Química,0.8020833333333334,0.5714285714285714,0.75,0.9375,0.875,0.8333333333333334,86083919000.0,19504087093.0,19.151709667,-8.1493803738,-2.9999653503,104.49156828,17.212696907,92.863794083,1799410000.0,0.0024365507363
1633,42150391000170,Braskem,2021-12-31,BRKM5,Nível 1,Química,0.8020833333333334,0.5714285714285714,0.75,0.9375,0.875,0.8333333333333334,86083919000.0,19504087093.0,19.151709667,-8.1493803738,-2.8036948179,104.49156828,17.212696907,92.863794083,1799410000.0,0.4280375774
1634,42150391000170,Braskem,2021-12-31,BRKM6,Nível 1,Química,0.8020833333333334,0.5714285714285714,0.75,0.9375,0.875,0.8333333333333334,86083919000.0,19504087093.0,19.151709667,-8.1493803738,-2.1506492281,104.49156828,17.212696907,92.863794083,1799410000.0,6.4739689004e-06
1635,42150391000170,Braskem,2022-12-31,BRKM3,Nível 1,Química,0.8229166666666666,0.5714285714285714,0.75,0.9375,0.875,0.9444444444444444,92564368000.0,45481533029.0,30.349736329,15.083147329,3.230754115,93.297822765,45.334137209,104.31578867,1799410000.0,0.0043145575044
1636,42150391000170,Braskem,2022-12-31,BRKM5,Nível 1,Química,0.8229166666666666,0.5714285714285714,0.75,0.9375,0.875,0.9444444444444444,92564368000.0,45481533029.0,30.349736329,15.083147329,3.2808521523,93.297822765,45.334137209,104.31578867,1799410000.0,0.60188314279
1637,42150391000170,Braskem,2022-12-31,BRKM6,Nível 1,Química,0.8229166666666666,0.5714285714285714,0.75,0.9375,0.875,0.9444444444444444,92564368000.0,45481533029.0,30.349736329,15.083147329,1.9011048296,93.297822765,45.334137209,104.31578867,1799410000.0,1.8489862028e-05
1639,42278291000124,Log-In,2019-12-31,LOGN3,Novo Mercado,Transporte Serviç,0.8043478260869565,0.6666666666666666,0.9583333333333334,0.875,0.8636363636363636,0.5555555555555556,1143212000.0,287476800.0,13.69638635,0.53131002824,38.830404685,131.02023072,15.59149879,59.516910143,112195000.0,0.016838306537
1640,42278291000124,Log-In,2020-12-31,LOGN3,Novo Mercado,Transporte Serviç,0.8804347826086957,0.8333333333333334,0.9583333333333334,0.9375,0.9090909090909091,0.7222222222222222,1912077000.0,2152290757.1,18.815933032,0.58350160584,92.061348308,83.418711694,5.6834149386,58.821030219,112195000.0,0.062982003679
1641,42278291000124,Log-In,2021-12-31,LOGN3,Novo Mercado,Transporte Serviç,0.8804347826086957,0.8333333333333334,0.9583333333333334,0.9375,0.9090909090909091,0.7222222222222222,2206513000.0,1687095379.4,20.680726599,0.58916489502,129.73917344,83.958263559,29.97016195,74.470983084,112195000.0,0.10767870022
1642,42278291000124,Log-In,2022-12-31,LOGN3,Novo Mercado,Transporte Serviç,0.8913043478260869,0.8333333333333334,1.0,0.9375,0.9090909090909091,0.7222222222222222,2438464000.0,2469088168.0,20.752820787,4.0013303457,25.292965125,81.328533044,31.378267112,68.52208428,112195000.0,0.067427094934
1643,42278291000124,Log-In,2023-12-31,LOGN3,Novo Mercado,Transporte Serviç,0.8913043478260869,0.8333333333333334,1.0,0.9375,0.9090909090909091,0.7222222222222222,3449063000.0,3694552956.9,23.591059723,11.793347932,9.0647918255,74.612989093,34.87108056,60.179629126,112195000.0,0.048927196543
1644,42278473000103,Wiz Co,2018-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.7604166666666666,0.8,0.625,0.8125,0.8636363636363636,0.7142857142857143,612190000.0,1874113345.0,72.963947399,26.684689394,11.756692606,72.705532596,-83.832261464,20.133049916,12145000.0,0.23508142258
1645,42278473000103,Wiz Co,2019-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.7708333333333334,0.8,0.6666666666666666,0.8125,0.8636363636363636,0.7142857142857143,482034000.0,1120950046.8,73.958000359,38.253525685,6.3071809798,63.307982425,-55.11560383,28.544986795,12145000.0,0.10093202493
1646,42278473000103,Wiz Co,2020-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.78125,0.8,0.6666666666666666,0.8125,0.8636363636363636,0.7857142857142857,586297000.0,2257890821.8,71.863300754,38.149095083,10.556169775,66.419920279,-47.952859705,31.529925873,12145000.0,0.074664830182
1647,42278473000103,Wiz Co,2021-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.8020833333333334,0.8,0.7083333333333334,0.8125,0.8636363636363636,0.8571428571428571,957545000.0,1285654547.3,76.380590417,20.840273825,6.6023764026,68.916447791,-73.728273727,29.462109571,12145000.0,0.063621030007
1648,42278473000103,Wiz Co,2022-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.8229166666666666,0.8,0.7916666666666666,0.8125,0.8636363636363636,0.8571428571428571,2173169000.0,1272861964.7,61.483130275,9.4692589486,6.7692821268,62.810255438,-9.752939048,20.081321418,12145000.0,0.18554631234
1649,42278473000103,Wiz Co,2023-12-31,WIZC3,Novo Mercado,Finanças e Seguros,0.8229166666666666,0.8,0.7916666666666666,0.8125,0.8636363636363636,0.8571428571428571,2302777000.0,1120950046.8,57.957769337,9.2540441389,8.3228770284,60.704835944,-62.118262738,46.762849832,12145000.0,0.067306315228
1650,42331462000131,Embpar S/A,2018-12-31,EPAR3,Tradicional,Comércio,0.2391304347826087,0.4166666666666667,0.25,0.4375,0.0,0.2222222222222222,130410000.0,56503800.0,13.943138991,-1.0397975615,-39.596537374,91.74066406,9.5259471723,34.898790456,-7946000.0,0.00017507726236
1651,42331462000131,Embpar S/A,2019-12-31,EPAR3,Tradicional,Comércio,0.2391304347826087,0.4166666666666667,0.25,0.4375,0.0,0.2222222222222222,127581000.0,48995210.0,14.493339166,-7.8358062721,-4.9009912974,99.672365007,16.5753947,44.262197753,-7946000.0,5.8018447121e-05
1652,42331462000131,Embpar S/A,2020-12-31,EPAR3,Tradicional,Comércio,0.2391304347826087,0.4166666666666667,0.25,0.4375,0.0,0.2222222222222222,130513000.0,90945568.44,14.687193954,7.4084573951,9.6194605372,92.271267996,11.892409865,27.467216819,-7946000.0,0.00019312491677
1653,42331462000131,Embpar S/A,2021-12-31,EPAR3,Tradicional,Comércio,0.2391304347826087,0.4166666666666667,0.25,0.4375,0.0,0.2222222222222222,155170000.0,168661000.0,18.694525486,10.244892698,10.609887428,83.25449507,21.51414354,31.516799553,-7946000.0,0.00050546774524
1654,42331462000131,Embpar S/A,2022-12-31,EPAR3,Tradicional,Comércio,0.2391304347826087,0.4166666666666667,0.25,0.4375,0.0,0.2222222222222222,258128000.0,194963200.0,16.581976937,28.626882787,2.6384171922,65.106846216,17.691119544,33.270844977,-7946000.0,0.00061318128479
1656,42500384000151,Omegaenergia,2022-12-31,MEGA3,Novo Mercado,Energia Elétrica,0.73,0.55,0.6666666666666666,0.875,0.7272727272727273,0.8888888888888888,11959912000.0,7022195781.1,56.411375434,5.0019682419,4.3245980516,63.994308654,-3063.7010089,524.81689278,1440546000.0,0.13785029257
1658,42771949000135,Alliar,2019-12-31,AALR3,Novo Mercado,Outros,0.5869565217391305,0.7857142857142857,0.4166666666666667,0.625,0.75,0.35714285714285715,2209426000.0,1571399749.6,26.871126678,2.3339093502,39.24277968,41.174223531,51.228887841,79.023203798,60490000.0,0.034223061177
1659,42771949000135,Alliar,2020-12-31,AALR3,Novo Mercado,Outros,0.6444444444444445,0.7857142857142857,0.5416666666666666,0.625,0.8181818181818182,0.42857142857142855,2401121000.0,2148090394.6,26.547235673,2.085400944,51.981613682,45.025594295,58.117472683,82.049588579,60490000.0,0.025849966531
1660,42771949000135,Alliar,2021-12-31,AALR3,Novo Mercado,Outros,0.7021276595744681,0.8571428571428571,0.5833333333333334,0.625,0.8636363636363636,0.6111111111111112,2540602000.0,1312839790.5,17.799775406,-3.638153477,-13.47817208,51.83488008,60.81812543,98.741278423,60490000.0,0.0441549453
1661,42771949000135,Alliar,2022-12-31,AALR3,Novo Mercado,Outros,0.8085106382978723,0.8571428571428571,0.8333333333333334,0.9375,0.6818181818181818,0.7777777777777778,2542229000.0,1761918221.8,31.325952073,0.078199092214,-314.10569746,52.426236976,51.128930288,85.904377741,60490000.0,0.062288389751
1666,43470988000165,Even,2019-12-31,EVEN3,Novo Mercado,Construção,0.6304347826086957,0.8333333333333334,0.625,0.5625,0.7916666666666666,0.3125,4740971000.0,1283253198.0,13.74761671,-2.9662488971,-8.1774046887,61.874919716,782.51353851,808.2453903,5491000.0,0.068859027364
1667,43470988000165,Even,2020-12-31,EVEN3,Novo Mercado,Construção,0.7333333333333333,1.0,0.5833333333333334,0.5625,0.8333333333333334,0.7857142857142857,4983545000.0,3266198682.0,24.870713336,2.8642261683,27.788786639,62.327178745,571.42965803,593.13579787,5491000.0,0.14949636033
1668,43470988000165,Even,2021-12-31,EVEN3,Novo Mercado,Construção,0.7555555555555555,1.0,0.5833333333333334,0.5625,0.8333333333333334,0.9285714285714286,5176777000.0,2489674881.9,28.870869289,1.0305446806,170.49136066,52.066372571,652.99058038,665.39268642,5491000.0,0.1607899653
1669,43470988000165,Even,2022-12-31,EVEN3,Novo Mercado,Construção,0.7888888888888889,1.0,0.7083333333333334,0.5625,0.8333333333333334,0.9285714285714286,5929910000.0,1345452180.5,27.773027195,4.8267343012,5.8817660959,56.283687274,633.41226992,646.62627904,5491000.0,0.083784115577
1670,43776517000180,Sabesp,2018-12-31,SBSP3,Novo Mercado,Outros,0.78,1.0,0.8333333333333334,0.5625,0.7083333333333334,0.8,39546444000.0,23464893803.0,39.904004817,6.370509571,9.314016061,55.715338148,30.586662665,44.731946111,1552242000.0,0.71571384254
1671,43776517000180,Sabesp,2019-12-31,SBSP3,Novo Mercado,Outros,0.83,1.0,0.875,0.625,0.7916666666666666,0.85,43565118000.0,21530560874.0,43.510084554,6.5076559646,7.5943719422,55.120773459,25.392088083,43.854454488,1552242000.0,0.49547719
1672,43776517000180,Sabesp,2020-12-31,SBSP3,Novo Mercado,Outros,0.82,1.0,0.8333333333333334,0.625,0.7916666666666666,0.85,46457800000.0,41393357667.0,43.628602952,7.2485502973,12.291952102,53.429170129,32.169757155,45.2958101,1552242000.0,0.92871315973
1673,43776517000180,Sabesp,2021-12-31,SBSP3,Novo Mercado,Outros,0.85,1.0,0.875,0.75,0.7916666666666666,0.85,50418636000.0,30375178578.0,37.184204267,1.9304726927,31.207866882,54.79111335,39.4654624,47.958269923,1552242000.0,0.72733370022
1674,43776517000180,Sabesp,2022-12-31,SBSP3,Novo Mercado,Outros,0.85,1.0,0.875,0.75,0.7916666666666666,0.85,53165485000.0,27463426536.0,34.328654556,4.3371540766,11.910228437,53.105179046,46.311494728,52.970432253,1552242000.0,0.4499337096
1675,43776517000180,Sabesp,2023-12-31,SBSP3,Novo Mercado,Outros,0.87,1.0,0.875,0.8125,0.8333333333333334,0.85,57207765000.0,39069424112.0,34.933418632,5.4560198253,12.517167393,52.220589285,42.294533892,53.105042471,1552242000.0,0.66696462672
1677,45242914000105,Cea Modas,2020-12-31,CEAB3,Novo Mercado,Comércio,0.8666666666666667,1.0,0.8333333333333334,0.875,0.7727272727272727,0.9375,6037092000.0,5451783368.0,48.590832169,16.100350964,4.8811619292,54.621032775,44.077724736,150.60615891,129627000.0,0.038603979464
1678,45242914000105,Cea Modas,2021-12-31,CEAB3,Novo Mercado,Comércio,0.7954545454545454,0.8333333333333334,0.7916666666666666,0.875,0.6363636363636364,0.9285714285714286,7309647000.0,3973278926.5,46.423534434,-2.2755134413,-23.88763994,63.680872688,8.564903067,199.17062047,129627000.0,0.15129614619
1679,45242914000105,Cea Modas,2022-12-31,CEAB3,Novo Mercado,Comércio,0.7717391304347826,0.8333333333333334,0.7916666666666666,0.875,0.6818181818181818,0.7222222222222222,8672666000.0,1894387993.2,46.52071866,3.7936316238,5.7618767751,65.466109268,7.9749592321,190.951667,129627000.0,0.12508950232
1681,45365558000109,Vittia,2022-12-31,VITT3,Novo Mercado,Agro e Pesca,0.98,1.0,0.9583333333333334,0.9375,1.0,1.0,845779000.0,2062768122.9,36.487036455,12.738552269,17.854911861,42.555915907,241.73874322,261.50951894,30469000.0,0.0026035522176
1682,45453214000151,Profarma,2019-12-31,PFRM3,Novo Mercado,Comércio,0.6276595744680851,0.6428571428571429,0.5833333333333334,0.625,0.5909090909090909,0.7222222222222222,2890224000.0,481861230.0,15.942162337,-0.33679050482,-45.509474545,64.666717874,31.291086911,125.68700782,28880000.0,0.013740300464
1683,45453214000151,Profarma,2020-12-31,PFRM3,Novo Mercado,Comércio,0.6276595744680851,0.6428571428571429,0.5833333333333334,0.625,0.5909090909090909,0.7222222222222222,3183388000.0,793293170.0,15.367467756,0.37626578978,66.229184338,68.44142153,26.98646565,121.0287031,28880000.0,0.016833278185
1684,45453214000151,Profarma,2021-12-31,PFRM3,Novo Mercado,Comércio,0.7872340425531915,0.7142857142857143,0.75,0.75,0.7727272727272727,0.9444444444444444,3761067000.0,747927100.0,13.930295524,1.643070969,14.29141858,61.840057622,31.591040358,119.01334587,28880000.0,0.029190896134
1685,45453214000151,Profarma,2022-12-31,PFRM3,Novo Mercado,Comércio,0.9042553191489362,0.8571428571428571,0.9166666666666666,0.875,0.8636363636363636,1.0,4032894000.0,723404900.0,14.151611387,1.9616930175,9.2516485062,63.403749268,30.434495879,117.59314154,28880000.0,0.015044711966
1686,45987245000192,Bahema,2019-12-31,BAHI3,Bovespa Mais,Outros,0.43617021276595747,0.5,0.4583333333333333,1.0,0.22727272727272727,0.0,80666000.0,162903830.0,34.262912076,-3.1810180249,-77.278856736,30.499838842,4.0619852702,8.3580465243,21584000.0,0.0008155443586
1687,45987245000192,Bahema,2020-12-31,BAHI3,Bovespa Mais,Outros,0.4891304347826087,0.6875,0.5416666666666666,0.6875,0.4090909090909091,0.07142857142857142,191099000.0,216476276.86,35.70432357,-4.9361849094,-14.503219374,34.554340944,5.2850214503,11.690602736,21584000.0,0.00027620864849
1688,45987245000192,Bahema,2021-12-31,BAHI3,Bovespa Mais,Outros,0.5851063829787234,0.7222222222222222,0.5416666666666666,0.6875,0.5909090909090909,0.35714285714285715,602706000.0,193905429.73,38.671216481,-7.5821378914,-4.1924073223,69.044442896,4.1317972034,16.646413201,21584000.0,0.00038468103892
1689,45987245000192,Bahema,2022-12-31,BAHI3,Bovespa Mais,Outros,0.723404255319149,0.7777777777777778,0.5,0.8125,1.0,0.5,616332000.0,242827719.75,38.629681852,-6.1950377394,-5.189480536,75.707735441,-11.365130105,11.254893725,21584000.0,0.00021056091217
1696,47508411000156,P.Acucar-Cbd,2020-12-31,PCAR3,Novo Mercado,Comércio,0.9895833333333334,0.9285714285714286,1.0,1.0,1.0,1.0,58475000000.0,23592121000.0,21.523792708,1.4296707995,30.046070816,76.831124412,-46.051795934,74.531396776,441000000.0,9.0722673919e-06
1697,47508411000156,P.Acucar-Cbd,2021-12-31,PCAR3,Novo Mercado,Comércio,0.98,0.8888888888888888,1.0,1.0,1.0,1.0,53295000000.0,20121880650.0,26.825746786,4.3643869031,9.2267981175,68.46420865,-42.10134557,67.557357502,441000000.0,0.35517792496
1698,47508411000156,P.Acucar-Cbd,2022-12-31,PCAR3,Novo Mercado,Comércio,0.98,0.8888888888888888,1.0,1.0,1.0,1.0,49443000000.0,5850063680.0,25.248094208,1.9416297555,7.2780767872,66.870942297,-39.433822765,55.192817124,441000000.0,0.50034954209
1699,47508411000156,P.Acucar-Cbd,2023-12-31,PCAR3,Novo Mercado,Comércio,0.98,0.8888888888888888,1.0,1.0,1.0,1.0,43839000000.0,4460053080.0,24.836903181,-0.0091242957179,-25.869323881,68.674011725,-21.114153088,65.242709958,441000000.0,0.26627987187
1700,47960950000121,Magaz Luiza,2018-12-31,MGLU3,Novo Mercado,Comércio,0.83,1.0,0.8333333333333334,0.75,0.7727272727272727,0.7777777777777778,7419513000.0,15180143228.0,30.089584246,5.243228228,36.102764207,72.046992842,-3.5413313111,121.90683983,21820000.0,0.71218096204
1701,47960950000121,Magaz Luiza,2019-12-31,MGLU3,Novo Mercado,Comércio,0.79,1.0,0.7916666666666666,0.75,0.6818181818181818,0.7222222222222222,8796741000.0,34103746062.0,29.103866445,6.7914810724,57.242280121,73.821304958,5.1942620433,138.90320065,21820000.0,1.2219990579
1702,47960950000121,Magaz Luiza,2020-12-31,MGLU3,Novo Mercado,Comércio,0.89,1.0,0.875,0.6875,1.0,0.8333333333333334,19791073000.0,77244741921.0,27.928564927,4.6577969775,79.05527818,61.776013862,-0.80897965888,148.26328477,21820000.0,1.6156433459
1703,47960950000121,Magaz Luiza,2021-12-31,MGLU3,Novo Mercado,Comércio,0.93,1.0,0.9166666666666666,0.875,1.0,0.8333333333333334,24647203000.0,161261509640.0,25.773495822,1.5892634957,412.84306524,70.27943901,15.964911436,157.28097281,21820000.0,2.8646888999
1704,47960950000121,Magaz Luiza,2022-12-31,MGLU3,Novo Mercado,Comércio,0.93,1.0,0.9166666666666666,0.875,1.0,0.8333333333333334,38384616000.0,48125042444.0,24.056831211,1.5387961677,80.172784432,70.662124118,44.404965868,180.10624701,21820000.0,2.3268361883
1705,47960950000121,Magaz Luiza,2023-12-31,MGLU3,Novo Mercado,Comércio,0.94,1.0,0.9166666666666666,0.9375,1.0,0.8333333333333334,37765845000.0,18295589568.0,27.987065177,-1.3212335114,-36.630805115,71.803355651,41.750732422,169.65687397,21820000.0,2.4775346011
1706,49263189000102,Helbor,2019-12-31,HBOR3,Novo Mercado,Construção,0.4387755102040816,0.6666666666666666,0.375,0.5625,0.5909090909090909,0.0,4138007000.0,682710260.0,-11.233830594,-8.2390145788,-2.0024880694,72.231680613,1235.1076085,1249.621373,-68804000.0,0.038941718744
1707,49263189000102,Helbor,2020-12-31,HBOR3,Novo Mercado,Construção,0.4387755102040816,0.6666666666666666,0.375,0.5625,0.5909090909090909,0.0,4627984000.0,3018779400.0,11.724852215,-2.2513906703,-21.842336446,65.352473129,867.20542126,885.65744984,-68804000.0,0.074544594597
1708,49263189000102,Helbor,2021-12-31,HBOR3,Novo Mercado,Construção,0.41836734693877553,0.6666666666666666,0.2916666666666667,0.5625,0.5909090909090909,0.0,4354640000.0,1622847620.0,19.727752842,1.4227123252,61.197826799,61.536498999,1142.3996585,1171.2357457,-68804000.0,0.18339117866
1709,49263189000102,Helbor,2022-12-31,HBOR3,Novo Mercado,Construção,0.5714285714285714,0.6666666666666666,0.4583333333333333,0.6875,0.6818181818181818,0.3888888888888889,4306710000.0,621007920.0,26.459620908,3.3644940105,6.1504810387,57.87064836,1053.5552611,1081.4721531,-68804000.0,0.071307973668
1710,49263189000102,Helbor,2023-12-31,HBOR3,Novo Mercado,Construção,0.59375,0.6666666666666666,0.4583333333333333,0.6875,0.6818181818181818,0.5,5197531000.0,270695760.0,27.903759445,2.0729265492,5.3022498188,59.118723871,1341.7666075,1358.5032607,-68804000.0,0.021436158973
1711,49669856000143,Veste,2019-12-31,VSTE3,Novo Mercado,Textil,0.6555555555555556,0.8333333333333334,0.7083333333333334,0.75,0.5909090909090909,0.4375,3708429000.0,1382906800.0,63.687351555,2.7899415089,13.366196611,39.97800686,122.3933356,301.33432927,86515000.0,0.0017254946964
1712,49669856000143,Veste,2020-12-31,VSTE3,Novo Mercado,Textil,0.6555555555555556,0.8333333333333334,0.7083333333333334,0.75,0.5909090909090909,0.4375,4284088000.0,1170467000.0,47.52280462,-4.5049494782,-4.6035407221,46.72579088,25.132707605,253.63473287,86515000.0,0.0037470126929
1713,49669856000143,Veste,2021-12-31,VSTE3,Novo Mercado,Textil,0.6847826086956522,0.8333333333333334,0.7083333333333334,0.75,0.5909090909090909,0.6111111111111112,2155276000.0,340812450.0,49.2825843,-93.031426138,-0.16997415071,87.155798144,268.26982152,405.96178474,86515000.0,0.010312809324
1714,49669856000143,Veste,2022-12-31,VSTE3,Novo Mercado,Textil,0.7717391304347826,0.8333333333333334,0.7916666666666666,0.875,0.6363636363636364,0.7777777777777778,1521465000.0,93637360.0,52.197863045,-52.864377426,-0.11641905576,134.68525402,163.07338557,263.52926413,86515000.0,0.016755422963
1715,49669856000143,Veste,2023-12-31,VSTE3,Novo Mercado,Textil,0.8260869565217391,1.0,0.8333333333333334,0.9375,0.6818181818181818,0.7777777777777778,1591681000.0,1773557280.0,61.964934731,3.4727435962,7.9344462089,41.242686192,163.54003324,278.58570249,86515000.0,0.0052180215907
1717,50564053000103,Bombril,2019-12-31,BOBR4,Tradicional,Química,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5909090909090909,0.5555555555555556,631662000.0,141650300.0,41.936349887,11.108155944,2.018788302,138.21489974,24.761143396,98.823475255,13623000.0,0.0020126473704
1719,50564053000103,Bombril,2020-12-31,BOBR4,Tradicional,Química,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5909090909090909,0.5555555555555556,657593000.0,531438360.0,38.785425942,-6.1568477767,-6.0870035435,143.35766956,28.049443667,90.016797791,13623000.0,0.0022622931055
1721,50564053000103,Bombril,2021-12-31,BOBR4,Tradicional,Química,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5909090909090909,0.5555555555555556,674947000.0,578329980.0,37.351617024,5.919872227,14.474171088,136.32300018,4.209100038,89.934017806,13623000.0,0.002919485333
1723,50564053000103,Bombril,2022-12-31,BOBR4,Tradicional,Química,0.5,0.2857142857142857,0.3333333333333333,0.75,0.5909090909090909,0.5555555555555556,852330000.0,437655120.0,27.636814086,7.849776495,6.5413433773,120.91384792,-8.1179201273,94.734979979,13623000.0,0.0026378696726
